Name,Address,Latitude,Longitude,Venituri,Density,Trafic
Mega Image,"Bulevardul Camil Ressu 6, București",44.4187851,26.1407683,3000,10.157941176470588,0.0715794117647058
Mega Image,"Bloc 31B, Strada Mihai Eminescu 185, București",44.4441025,26.1187257,2800,9.677894736842106,0.068778947368421
Carrefour,"Bulevardul Gheorghe Șincai 1-1A, București",44.41467899999999,26.1052125,2500,8.465529411764706,0.059655294117647
Mega Image,"Calea Șerban Vodă 176, București",44.4159418,26.1009578,2700,8.48671875,0.0578671875
Mega Image,"Strada Constantin Rădulescu-Motru 12, București",44.4136003,26.1090634,2500,8.465529411764706,0.059655294117647
Mega Image,"Bloc 42, Bloc 42, Parter, Calea Piscului 16, București",44.4106454,26.1122415,2500,8.465529411764706,0.059655294117647
Mega Image,"Bulevardul Gheorghe Șincai 16, București",44.4156191,26.1106591,2500,8.465529411764706,0.059655294117647
Mega Image,"Calea Văcărești 220-224, București",44.41228489999999,26.11414599999999,2500,8.465529411764706,0.059655294117647
Profi,"Calea Văcărești 176-178, București",44.4157511,26.1132038,2500,8.465529411764706,0.059655294117647
Evaluator Imobiliar Bucuresti,"Plugarilor nr.1 bloc 94 sc B ap.32 etaj 3, District 4, Bucharest, Bucharest",44.4110783,26.1160954,2500,8.465529411764706,0.059655294117647
Mega Image,"Aleea Apahida 17-19, București",44.42000059999999,26.1136608,2500,8.465529411764706,0.059655294117647
Market BGV Standard,"Bloc M1, Bulevardul Mircea Vodă 34, București",44.4227019,26.1112614,2500,8.465529411764706,0.059655294117647
Mega Image,"Bulevardul Regina Maria 24-26, București",44.4253355,26.0975644,2700,8.48671875,0.0578671875
Lidl,"Intrarea Tarcău, Strada 13, București",44.4103884,26.1233267,2500,8.465529411764706,0.059655294117647
Mega Image,"Bulevardul Unirii 23, București",44.4273773,26.0997767,2700,8.48671875,0.0578671875
Mega Image,"Bulevardul Unirii, București",44.42763149999999,26.09403129999999,2700,8.48671875,0.0578671875
Mega Image,"Strada Zizin 8, București",44.4164193,26.1238417,2500,8.465529411764706,0.059655294117647
Mega Image,"Strada Poenaru Bordea 3, București",44.4287743,26.09595619999999,2700,8.48671875,0.0578671875
Aio Supermarket Non Stop,"Bulevardul Națiunile Unite 3, București",44.42960960000001,26.094534,2700,8.48671875,0.0578671875
Profi,"Strada Alexandru Moruzzi Voievod nr. 14, București",44.420391,26.124254,2500,8.465529411764706,0.059655294117647
Mega Image,"Calea Vitan 13-19, București",44.4230031,26.1243392,2800,9.677894736842106,0.068778947368421
Mega Image,"Calea Vitan 126, București",44.41437059999999,26.1325729,2500,8.465529411764706,0.059655294117647
Auchan,"Bulevardul 1 Decembrie 1918 33A, București",44.420341,26.1795756,3000,10.157941176470588,0.0715794117647058
Mega Image,"Strada Constantin Brâncuși 23, București",44.4304639,26.1660333,3000,10.157941176470588,0.0715794117647058
Mega Image,"Strada Liviu Rebreanu 6A, București",44.4244132,26.1611509,3000,10.157941176470588,0.0715794117647058
Mega Image,"Sauce.Mihai Bravu 140, București",44.4378245,26.135621,2800,9.677894736842106,0.068778947368421
Mega Image,"Bulevardul Camil Ressu 41, București",44.4150895,26.1540249,3000,10.157941176470588,0.0715794117647058
La doi paşi,"Bulevardul Camil Ressu 41, București",44.41518320000001,26.1543778,3000,10.157941176470588,0.0715794117647058
Mega Image,"Intrarea Ion Ciopleanu 8, București",44.41599689999999,26.1471541,3000,10.157941176470588,0.0715794117647058
Auchan,"Calea Vitan 236, București",44.4081111,26.1395329,2500,8.465529411764706,0.059655294117647
Profi,"Strada Răcari 57, București",44.413176,26.138229,3000,10.157941176470588,0.0715794117647058
Mega Image,"Strada Liviu Rebreanu 1, București",44.4188169,26.14660379999999,3000,10.157941176470588,0.0715794117647058
Mega Image,"Calea Vitan 215, București",44.4113603,26.1362962,2500,8.465529411764706,0.059655294117647
Profi,"Bloc M1, Bulevardul Nicolae Grigorescu 55, București",44.41221149999999,26.1639424,3000,10.157941176470588,0.0715794117647058
ParkLake Shopping Center,"Strada Liviu Rebreanu 4, București",44.42058659999999,26.1496199,3000,10.157941176470588,0.0715794117647058
Carrefour,"Strada Liviu Rebreanu 4, București",44.4206806,26.15014549999999,3000,10.157941176470588,0.0715794117647058
Kaufland,"5 nr, Strada Răcari, București",44.4153522,26.13574209999999,2500,8.465529411764706,0.059655294117647
Mega Image,"Strada Complexului 3, București",44.4204403,26.1413067,3000,10.157941176470588,0.0715794117647058
Mega Image,"Aleea Iosif Hodoș 1A, București",44.4144819,26.1745943,3000,10.157941176470588,0.0715794117647058
Mega Image,"Strada Valea Buzăului 14, București",44.4060372,26.1751419,3000,10.157941176470588,0.0715794117647058
Mega Image,"Șoseaua Mihai Bravu 292, București",44.4269659,26.1374007,2800,9.677894736842106,0.068778947368421
Mega Image,"Bloc N3, Strada Liviu Rebreanu 15, București",44.4255962,26.1657426,3000,10.157941176470588,0.0715794117647058
Lidl,"Strada Liviu Rebreanu 19, București",44.4258395,26.1684276,3000,10.157941176470588,0.0715794117647058
Lidl,"Bulevardul Theodor Pallady 00, București",44.4082266,26.1789271,3000,10.157941176470588,0.0715794117647058
Lidl,"Bulevardul Theodor Pallady 30, București",44.4082266,26.1789271,3000,10.157941176470588,0.0715794117647058
Domino,"Strada Jean Steriadi 20, București",44.4136312,26.1786098,3000,10.157941176470588,0.0715794117647058
Penny,"Bulevardul 1 Decembrie 1918 33, București",44.4196512,26.1765184,3000,10.157941176470588,0.0715794117647058
Mega Image,"Strada Mihail Georgescu 20, București",44.43164729999999,26.1374329,2800,9.677894736842106,0.068778947368421
KFC,"33А, Bulevardul 1 Decembrie 1918, București",44.4206416,26.1792813,3000,10.157941176470588,0.0715794117647058
Mega Image,"Aleea Buhuși 1, București",44.416933,26.18193389999999,3000,10.157941176470588,0.0715794117647058
Domino,"Strada Turturelelor 50, București",44.4269966,26.1233646,2800,9.677894736842106,0.068778947368421
Lidl,"Strada Brățării 2, București",44.4219404,26.1823702,3000,10.157941176470588,0.0715794117647058
Mega Image,"Strada Popa Nan 119, București",44.43075269999999,26.126212,2800,9.677894736842106,0.068778947368421
Auchan,"Bulevardul Theodor Pallady 51N, București",44.4084182,26.2032221,3000,10.157941176470588,0.0715794117647058
Mega Image,"Șoseaua Industriilor 28, București",44.4300226,26.20070729999999,3000,10.157941176470588,0.0715794117647058
SC MIHAELA OPTIM COM SRL,"Strada Lacul Greaca Numarul 63A, București",44.4304798,26.19902769999999,3000,10.157941176470588,0.0715794117647058
Carrefour,"Șoseaua Vergului 20, București",44.43779860000001,26.1869583,3000,10.157941176470588,0.0715794117647058
Mega Image,"Bulevardul Basarabia 101, București",44.4373729,26.1694636,3000,10.157941176470588,0.0715794117647058
Mega Image,"Bulevardul Biruinței 44, Pantelimon",44.4460858,26.2016516,3000,10.157941176470588,0.0715794117647058
Mega Image,"Strada Cernăuți 29, București",44.4370286,26.1623858,3000,10.157941176470588,0.0715794117647058
Mega Image,"Șoseaua Pantelimon 283, București",44.4428858,26.1646697,3000,10.157941176470588,0.0715794117647058
Carrefour,"Aleea Barajul Dunării 3, București",44.4286518,26.1677541,3000,10.157941176470588,0.0715794117647058
Profi,"Strada Jean Steriadi 11, București",44.413183,26.178435,3000,10.157941176470588,0.0715794117647058
Penny,"Șoseaua Fundeni 40, București",44.4467204,26.1689636,3000,10.157941176470588,0.0715794117647058
Mega Image,"Bulevardul Theodor Pallady 73A, București",44.4112332,26.1732494,3000,10.157941176470588,0.0715794117647058
Carrefour,"Șoseaua Pantelimon Nr. 249, București",44.44335199999999,26.15850499999999,3000,10.157941176470588,0.0715794117647058
Mega Image,"Bulevardul Râmnicu Sărat 15, București",44.4136111,26.1430556,3000,10.157941176470588,0.0715794117647058
Mega Image,"Bulevardul Chișinău 4, București",44.4424752,26.1567826,3000,10.157941176470588,0.0715794117647058
Carrefour,"Drumul Gura Crivățului 80, București",44.4115821,26.1975673,3000,10.157941176470588,0.0715794117647058
Kaufland,"Bulevardul Theodor Pallady 51, București",44.4083224,26.1970663,3000,10.157941176470588,0.0715794117647058
Simplu Market,"Drumul Gura Crivățului, București",44.4118216,26.1969095,3000,10.157941176470588,0.0715794117647058
Lidl,"Bulevardul Theodor Pallady 51, București",44.4068181,26.2013503,3000,10.157941176470588,0.0715794117647058
Mega Image,"Drumul Gura Arieșului 47-57, București",44.41452280000001,26.2009925,3000,10.157941176470588,0.0715794117647058
KFC,"Bulevardul Theodor Pallady 51, București",44.4065449,26.20450929999999,3000,10.157941176470588,0.0715794117647058
Magazinul cu Delicatese Suedeze,"Bulevardul Theodor Pallady 57, București",44.4081169,26.2060948,3000,10.157941176470588,0.0715794117647058
Profi,"Drumul Gura Caliței 53B, București",44.41484759999999,26.1968733,3000,10.157941176470588,0.0715794117647058
Froo,"Drumul Gura Putnei 109, București",44.4134817,26.19217329999999,3000,10.157941176470588,0.0715794117647058
Mega Image,"Drumul Gura Crivățului 19-23, București",44.4129053,26.191234,3000,10.157941176470588,0.0715794117647058
Carrefour,"Drumul Gura Putnei 52-54, București",44.4153555,26.1938662,3000,10.157941176470588,0.0715794117647058
Profi,"Drumul Gura Putnei 86-90, București",44.41680419999999,26.1943941,3000,10.157941176470588,0.0715794117647058
Froo,"Drumul Gura Putnei 118, București",44.418548,26.1953089,3000,10.157941176470588,0.0715794117647058
Profi,"Drumul Gura Făgetului 58-68, București",44.4161259,26.1901103,3000,10.157941176470588,0.0715794117647058
OVAL MARKET,"Drumul Gura Făgetului 55, București",44.4155799,26.1893943,3000,10.157941176470588,0.0715794117647058
Profi,"Strada Poștașului 35 - 37, București",44.4164841,26.1878229,3000,10.157941176470588,0.0715794117647058
La doi pasi,"Aleea Mizil 56, București",44.4059861,26.18446669999999,3000,10.157941176470588,0.0715794117647058
Mega Image,"Strada Poștașului 29A, București",44.41684970000001,26.1865364,3000,10.157941176470588,0.0715794117647058
Carrefour,"Centrul Comercial Colosseum Retail Park, Șoseaua Chitilei 284",44.4936648,26.0155797,2400,7.515133333333334,0.0511513333333333
Mega Image,"Strada Preot Sebe Costin 1A, Chiajna",44.46,25.9852778,2400,7.515133333333334,0.0511513333333333
Godac,"Strada Caporal Dumitru Pipercu 2, Chiajna",44.4610502,25.9776293,2400,7.515133333333334,0.0511513333333333
Mega Image,"Strada Eroului 94, Chiajna",44.45976460000001,25.9728456,2400,7.515133333333334,0.0511513333333333
Mega Image,"Șoseaua Chitilei 136, București",44.48245600000001,26.0305329,2400,7.515133333333334,0.0511513333333333
Domino,"Șoseaua Chitilei 142, București",44.4819101,26.0305936,2400,7.515133333333334,0.0511513333333333
Mega Image,"Strada George Vâlsan 24, București",44.45679390000001,26.0438713,2400,7.515133333333334,0.0511513333333333
Mega Image,"bl.103, parter, Strada Ceahlăul 20, București",44.4571021,26.0472194,2400,7.515133333333334,0.0511513333333333
"August Chitilei - coffee, drinks, food","Șoseaua Chitilei 39A, București",44.4777899,26.0406527,2400,7.515133333333334,0.0511513333333333
PALADIUM,"Strada Pieței 67, București",44.4842969,26.0339104,2400,7.515133333333334,0.0511513333333333
Mega Image,"Fosta Centrală Romtelecom, Strada Pădureni 10, București",44.4537755,26.0477457,2400,7.515133333333334,0.0511513333333333
Mega Image,"Bulevardul Laminorului nr 49, București",44.4895093,26.0260762,2400,7.515133333333334,0.0511513333333333
Mega Image,"Calea Crângași 29, București",44.4522939,26.0477528,2400,7.515133333333334,0.0511513333333333
Lidl,"Strada Sergent Ștefan Crișan 31, București",44.45111599999999,26.0483759,2400,7.515133333333334,0.0511513333333333
Carrefour,"Calea Crângași Nr. 87, București",44.45314169999999,26.0495227,2400,7.515133333333334,0.0511513333333333
Kaufland,"Bulevardul Bucureștii Noi 50B, București",44.4812424,26.0433589,2400,7.515133333333334,0.0511513333333333
Angst,"Calea Griviței 238, București",44.472324,26.0497375,2400,7.515133333333334,0.0511513333333333
Lidl,"Bulevardul Bucureștii Noi 111, București",44.4911537,26.03298109999999,2400,7.515133333333334,0.0511513333333333
Domino,"Splaiul Independenței 290, București",44.4455649,26.05211079999999,2400,7.515133333333334,0.0511513333333333
Profi,"Strada Pajurei 7, București",44.4823521,26.0479691,3500,5.668220588235294,0.0216822058823529
Mega Image,"Calea Griviței 168, București",44.46231270000001,26.0573425,3500,5.668220588235294,0.0216822058823529
Penny,"Bulevardul Bucureștii Noi 27-29, București",44.4803915,26.0417973,2400,7.515133333333334,0.0511513333333333
Mega Image,"Strada Aviator Traian Vasile, București",44.4729829,26.0587376,3500,5.668220588235294,0.0216822058823529
KFC,"Calea Crângași 29, București",44.4526541,26.0482526,2400,7.515133333333334,0.0511513333333333
Lidl,"Șoseaua Banatului 14, Chitila",44.5039624,25.9895714,2400,7.515133333333334,0.0511513333333333
Mega Image,"Strada Piatra Morii 16A, București",44.48783969999999,26.0492334,3500,5.668220588235294,0.0216822058823529
Mega Image,"Blocul 35A, Bulevardul Ion Mihalache 58, București",44.45800309999999,26.07843089999999,3500,5.668220588235294,0.0216822058823529
Kaufland,"Strada Barbu Văcărescu 120, București",44.4637038,26.1099288,2800,9.677894736842106,0.068778947368421
KFC,"Strada Gării de Nord 2, București",44.4475066,26.0746188,3500,5.668220588235294,0.0216822058823529
Mega Image,"Bulevardul Gheorghe Duca 3-5, București",44.4485178,26.0765809,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada Ermil Pangrati 35, București",44.464546,26.08839,3500,5.668220588235294,0.0216822058823529
Mega Image,"Bulevardul Ion Mihalache 128, București",44.4655279,26.0675254,3500,5.668220588235294,0.0216822058823529
Carrefour,"Splaiul Independenței, București",44.4447231,26.0632957,3500,5.668220588235294,0.0216822058823529
Mega Image,"Bulevardul Ion Mihalache 92, București",44.4603524,26.0752803,3500,5.668220588235294,0.0216822058823529
Carrefour,"Piața Gării de Nord 1-3, București",44.4463527,26.0736265,3500,5.668220588235294,0.0216822058823529
Profi,"Strada Pajurei 24, București",44.4823878,26.0555302,3500,5.668220588235294,0.0216822058823529
Mega Image,"Bulevardul Alexandru Ioan Cuza 34, București",44.44994319999999,26.0791223,3500,5.668220588235294,0.0216822058823529
Mega Image,"Piața Presei Libere 3-5, București",44.4780569,26.071178,3500,5.668220588235294,0.0216822058823529
Mega Image,"Bulevardul Dinicu Golescu 23-25, București",44.4442101,26.075939,3500,5.668220588235294,0.0216822058823529
Mega Image,"Calea Victoriei 155, București",44.4514512,26.0855428,3500,5.668220588235294,0.0216822058823529
KFC,"Calea Dorobanți 239, București",44.4648029,26.0884066,3500,5.668220588235294,0.0216822058823529
Berezka store & cuisine,"Calea Dorobanți 170, București",44.4586743,26.0956055,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada Grigore Alexandrescu, București",44.4525221,26.097523,3500,5.668220588235294,0.0216822058823529
Carrefour,"Calea Dorobanți 102-110, București",44.4546312,26.0981426,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada Nicolae G. Caramfil 6-8, București",44.4765367,26.0929746,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada Piața Amzei 10-22, București",44.4435813,26.09547839999999,3500,5.668220588235294,0.0216822058823529
Kaufland,"Șoseaua Colentina 6, București",44.453728,26.12983699999999,2800,9.677894736842106,0.068778947368421
Mega Image,"Bloc 404-405, parter, Șoseaua Pantelimon 89, București",44.4451958,26.13687379999999,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada Aghireș 1, București",44.4658548,26.1053198,3500,5.668220588235294,0.0216822058823529
Mega Image,"Șoseaua Ștefan cel Mare 14, București",44.4527605,26.1030394,3500,5.668220588235294,0.0216822058823529
Mega Image,"Șoseaua Ștefan cel Mare 40, București",44.4526514,26.1109085,2800,9.677894736842106,0.068778947368421
Carrefour,"Calea Dorobanți 31-33, București",44.4484201,26.0992263,3500,5.668220588235294,0.0216822058823529
Quick Deli,"Strada Leonida nr. 1 Parter, București",44.44785999999999,26.1079926,2800,9.677894736842106,0.068778947368421
LaDoiPasi,"Șoseaua Ștefan cel Mare 54, București",44.4523594,26.1161153,2800,9.677894736842106,0.068778947368421
Issa Supermarket,"Bloc, Bulevardul Lacul Tei 113, București",44.46221999999999,26.1196093,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada George Enescu, București",44.4450757,26.0996982,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada General Eremia Grigorescu 1, București",44.44425689999999,26.1031172,3500,5.668220588235294,0.0216822058823529
Mega Image,"Șoseaua Ștefan cel Mare 226, București",44.45156739999999,26.1202722,2800,9.677894736842106,0.068778947368421
Mega Image,"Bulevardul General Gheorghe Magheru 9, București",44.44321429999999,26.0978327,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada Vasile Lascăr 108-116, București",44.444783,26.111398,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada Grigore Ionescu 94, București",44.4592591,26.12431720000001,2800,9.677894736842106,0.068778947368421
KFC,"Calea Floreasca 246B, București",44.47843309999999,26.1037833,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada Jean Louis Calderon 57, București",44.4414452,26.10431489999999,3500,5.668220588235294,0.0216822058823529
Carrefour,"Calea Floreasca 246B, București",44.47882279999999,26.1032978,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada C. A. Rosetti 14, București",44.4407158,26.1004601,3500,5.668220588235294,0.0216822058823529
Mega Image,"Bulevardul Lacul Tei 124, București",44.4643604,26.12661019999999,2800,9.677894736842106,0.068778947368421
Mega Image,"Șoseaua Ștefan cel Mare 238, București",44.4500116,26.12344879999999,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada Barbu Văcărescu 201, București",44.4797126,26.1025219,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada Maria Rosetti 36-38, București",44.4417757,26.1118258,2800,9.677894736842106,0.068778947368421
Mega Image,"Bulevardul Nicolae Bălcescu 27-33, București",44.4399074,26.0997535,3500,5.668220588235294,0.0216822058823529
Mega Image,"Calea Moșilor 249, București",44.44724310000001,26.1224708,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada Nicolae G. Caramfil 28-30, București",44.47989569999999,26.093082,3500,5.668220588235294,0.0216822058823529
Mega Image,"Șoseaua Colentina 23B, București",44.4551862,26.1283385,2800,9.677894736842106,0.068778947368421
"August Mosilor - coffee, drinks, food","Calea Moșilor 225, București",44.4448788,26.120144,2800,9.677894736842106,0.068778947368421
Profi,"Bulevardul Dacia 1, București",44.443715,26.1183044,2800,9.677894736842106,0.068778947368421
Mega Image,"Upground Residence, Șoseaua Fabrica de Glucoză 9B, București",44.4783165,26.1160952,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada Traian 197, București",44.4430497,26.1196962,2800,9.677894736842106,0.068778947368421
KFC,"Strada Ziduri Moși 23, București",44.4524497,26.1299366,2800,9.677894736842106,0.068778947368421
Carrefour,"Strada Nicolae G. Caramfil Nr. 71-73, București",44.4822221,26.0920692,3500,5.668220588235294,0.0216822058823529
Domino,"Strada Măguricea 24, București",44.48291059999999,26.0980757,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada Nicolae G. Caramfil 48, București",44.4836633,26.0928386,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada Academiei 2, București",44.4341184,26.0997309,3500,5.668220588235294,0.0216822058823529
Mega Image,"Strada Aron Cotruș 57, București",44.4849675,26.0882476,3500,5.668220588235294,0.0216822058823529
Mega Image,"Bulevardul Regina Elisabeta 30, București",44.4347344,26.08952349999999,3500,5.668220588235294,0.0216822058823529
Penny,"Șoseaua Gherase 66-70, București",44.45708709999999,26.1376621,2800,9.677894736842106,0.068778947368421
Mega Image,"Șoseaua Pantelimon 114, București",44.44387319999999,26.1448678,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada Vasile Băcilă 43A, București",44.4652325,26.1483018,2800,9.677894736842106,0.068778947368421
Domino,"Șoseaua Fundeni 292, București",44.46802,26.1449842,2800,9.677894736842106,0.068778947368421
Mega Image,"Dimitru Slujeru, Strada Dumitru Slugeru 18, București",44.4516594,26.1453753,2800,9.677894736842106,0.068778947368421
Allepoo Sweet,"Șoseaua Andronache nr53A, Șoseaua Andronache nr. 53A, Bucharest",44.472072,26.1469248,2800,9.677894736842106,0.068778947368421
Lidl,"Șoseaua Pantelimon 161, București",44.4448239,26.1438789,2800,9.677894736842106,0.068778947368421
Lidl,"Șoseaua Pantelimon 111A, București",44.4447866,26.1438169,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada Doinei 82, București",44.4659275,26.1715493,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada Ropotului 43, București",44.4765921,26.1486774,2800,9.677894736842106,0.068778947368421
Profi,"Șoseaua Pantelimon 92, București",44.4441815,26.14183449999999,2800,9.677894736842106,0.068778947368421
Carrefour,"Șoseaua Colentina 426-426A, București",44.4759576,26.160454,2800,9.677894736842106,0.068778947368421
Kaufland,"Șoseaua Pantelimon 244-246, București",44.4425138,26.1534402,2800,9.677894736842106,0.068778947368421
Mega Image,"Șoseaua Iancului 33, București",44.4424383,26.1424077,2800,9.677894736842106,0.068778947368421
Carrefour,"Centrul Comercial Mega Mall, Bulevardul Pierre de Coubertin 3-5, București",44.4410326,26.1535616,3000,10.157941176470588,0.0715794117647058
KFC,"Șoseaua Mihai Bravu 102A, București",44.4426548,26.1303262,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada Măgura Vulturului 1, București",44.43843140000001,26.1386896,2800,9.677894736842106,0.068778947368421
Casa della Mozzarella,"Strada Mătăsari 47, București",44.4409417,26.1283966,2800,9.677894736842106,0.068778947368421
Mega Image,"Bulevardul Pache Protopopescu 92, București",44.440363,26.1292472,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada Budila 9, București",44.43504490000001,26.1262023,2800,9.677894736842106,0.068778947368421
Mega Image,"Calea Călărași 133, București",44.4334432,26.1204556,2800,9.677894736842106,0.068778947368421
Lidl,"Șoseaua București Nord 14, Voluntari",44.4901953,26.1283932,2800,9.677894736842106,0.068778947368421
Mega Image,"Strada Buziaș 077190, Voluntari",44.4873541,26.1839677,2800,9.677894736842106,0.068778947368421
Issa Supermarket,"DN2, Afumați",44.5019081,26.2106519,3000,10.157941176470588,0.0715794117647058
KFC,"426-426A, Șoseaua Colentina, București",44.47513559999999,26.1608064,2800,9.677894736842106,0.068778947368421
Penny,"Strada Sfântul Gheorghe 46, Pantelimon",44.4570861,26.2087703,3000,10.157941176470588,0.0715794117647058
Mega Image,"Strada Nicolae Bălcescu 3, Pantelimon",44.4530408,26.2024571,3000,10.157941176470588,0.0715794117647058
Profi,"Strada Sfântul Gheorghe 46, Pantelimon",44.4588228,26.2101235,3000,10.157941176470588,0.0715794117647058
Profi,"Strada Mioriței 40A, Pantelimon",44.45282960000001,26.2029024,3000,10.157941176470588,0.0715794117647058
Mega Image,"Strada Sfântul Gheorghe 77, Pantelimon",44.4617472,26.2110105,3000,10.157941176470588,0.0715794117647058
Market pepi,"Strada Sfântul Gheorghe 70, Pantelimon",44.4632565,26.211799,3000,10.157941176470588,0.0715794117647058
Mega Image,"Strada Tudor Vladimirescu 20, Pantelimon",44.45147739999999,26.2054885,3000,10.157941176470588,0.0715794117647058
Simplu Market,"Strada Duzilor 10, Pantelimon",44.4511699,26.20446279999999,3000,10.157941176470588,0.0715794117647058
Penny,"Bulevardul Victor Dumitrescu 91, Dobroești",44.4610229,26.1857635,3000,10.157941176470588,0.0715794117647058
Penny,"Strada Trifoiului, Dobroești",44.4594626,26.1853162,3000,10.157941176470588,0.0715794117647058
Profi,"Bulevardul Victor Dumitrescu 84, Dobroești",44.4537748,26.1857035,3000,10.157941176470588,0.0715794117647058
La Doi Pași,"Bulevardul Victor Dumitrescu 43-39, Dobroești",44.4521654,26.1853515,3000,10.157941176470588,0.0715794117647058
Alexia Grand Standard,"Aleea Timiș, Pantelimon",44.46113010000001,26.2183754,3000,10.157941176470588,0.0715794117647058
Profi,"Bd. Biruinței 72, Pantelimon",44.448304,26.21033299999999,3000,10.157941176470588,0.0715794117647058
Mega Image,Pantelimon,44.4482189,26.2123232,3000,10.157941176470588,0.0715794117647058
Lidl,"Șoseaua Cernica 6, Pantelimon",44.4473315,26.2114642,3000,10.157941176470588,0.0715794117647058
Mega Image,"Aleea Gradinii 10, Dobroești",44.45524669999999,26.1780043,3000,10.157941176470588,0.0715794117647058
Rafturi metalice AZ,"Bulevardul Biruinței 49, Pantelimon",44.44940259999999,26.2200226,3000,10.157941176470588,0.0715794117647058
La Kent,"Drumul Dobroești-Fundeni, Dobroești",44.45666019999999,26.1753001,3000,10.157941176470588,0.0715794117647058
Micul market,Strada Piersicului,44.470589,26.1753865,2800,9.677894736842106,0.068778947368421
Yorem Market,"Strada Doinei 73, Dobroești",44.46565649999999,26.1710893,2800,9.677894736842106,0.068778947368421
Profi,"Strada Mărului 8-10, Fundeni",44.46852859999999,26.17216879999999,2800,9.677894736842106,0.068778947368421
Dragonul Gri,"Strada Macului 14, București",44.4760228,26.179287,2800,9.677894736842106,0.068778947368421
Carrefour,Str. Economu Cezărescu 17,44.441415651724135,26.05893445
Carrefour,Strada Rariștei 15,44.473886025,26.15203098125
Carrefour,V&M Auto Internaţional S.R.L.,44.41754666666667,26.14228986111111
Carrefour,Bulevardul Camil Ressu 10,44.41837274333333,26.14242674333333
Carrefour,Calea Plevnei 159,44.445706066666666,26.064774686666667
Carrefour,Șoseaua Alexandriei 15,44.40167305714286,26.054772842857144
