Name,Address,Latitude,Longitude,Venituri,Density,Trafic
Tone Com,"Strada Cluj 55a, București",44.4597873,26.0692796,3500,5.668220588235294,0.0216822058823529
Mega Image,"Bloc 13A, Bulevardul Ion Mihalache 109, București",44.46093289999999,26.0738464,3500,5.668220588235294,0.0216822058823529
MyAuchan,"Bulevardul Alexandru Ioan Cuza 96, București",44.4517231,26.07371310000001,3500,5.668220588235294,0.0216822058823529
Froo,"Bulevardul Ion Mihalache 47, București",44.45809490000001,26.0773322,3500,5.668220588235294,0.0216822058823529
Shop&Go Ion Mihalache 60,"Bulevardul Ion Mihalache 60, București",44.45876190000001,26.0776994,3500,5.668220588235294,0.0216822058823529
RELAY GARA DE NORD,"Piața Gării de Nord 1-3, București",44.4472583,26.0742258,3500,5.668220588235294,0.0216822058823529
SD Trading S.R.L.,"Calea Griviței 142, București",44.4479576,26.0752133,3500,5.668220588235294,0.0216822058823529
MyAuchan,"Strada Jiului nr.10A, București",44.48345560000001,26.0455916,2400,7.515133333333334,0.0511513333333333
Mara Market,"Calea Victoriei 206, București",44.44937649999999,26.088544,3500,5.668220588235294,0.0216822058823529
La Doi Pasi,"Calea Victoriei 206, București",44.44937869999999,26.0885522,3500,5.668220588235294,0.0216822058823529
Magazin Non Stop,"Strada Mihail Moxa 22, București",44.44691659999999,26.087317,3500,5.668220588235294,0.0216822058823529
MyAuchan,"Calea Dorobanți nr. 180, București",44.45939,26.09507,3500,5.668220588235294,0.0216822058823529
Panam Frucht LTD,"Strada George Călinescu 14-16, București",44.46142280000001,26.0963208,3500,5.668220588235294,0.0216822058823529
Mini Market,"Strada Constantin D. Stahi 53-55, București",44.4398811,26.0868782,3500,5.668220588235294,0.0216822058823529
MOL,"Șoseaua București Nord 20, Voluntari",44.492024,26.1269836,2800,9.677894736842106,0.068778947368421
MOL,"Șoseaua Colentina 374E, București",44.47217999999999,26.15259,2800,9.677894736842106,0.068778947368421
MOL,"Șoseaua Colentina 258-260, București",44.46897999999999,26.14463,2800,9.677894736842106,0.068778947368421
MOL,"Strada Barbu Văcărescu 62-72, București",44.4589922,26.1067716,2800,9.677894736842106,0.068778947368421
Shop & Go,"București, Sector 1, Șoseaua Ștefan cel Mare nr. 4, parter",44.4528073,26.1001169,3500,5.668220588235294,0.0216822058823529
Produse Ardelenești,"Șoseaua Ștefan cel Mare 6, București",44.4527649,26.1006212,3500,5.668220588235294,0.0216822058823529
MOL,"Strada Barbu Văcărescu 164B, București",44.4657437,26.108946,2800,9.677894736842106,0.068778947368421
Lidl Plus Playground,"Near Str. Barbu Văcărescu 164, București 077190 Bucuresti",44.46900979999999,26.1102077,2800,9.677894736842106,0.068778947368421
sasha kids store,"Strada Leonida 1, București",44.4478467,26.1079814,2800,9.677894736842106,0.068778947368421
Froo,"Șoseaua Ștefan cel Mare 56A, București",44.45213400000001,26.1180669,2800,9.677894736842106,0.068778947368421
Bob Concierge - Laguna,"Intrarea Chefalului 11, București",44.4745281,26.1117554,2800,9.677894736842106,0.068778947368421
Mini Market,"Strada Alexandru cel Bun 11, București",44.4615173,26.124215,2800,9.677894736842106,0.068778947368421
piata AMZEI,"Strada George Enescu 1, București",44.4416907,26.0930499,3500,5.668220588235294,0.0216822058823529
Patiseri Atu1,"Șoseaua Ștefan cel Mare 41, București",44.4503613,26.1245246,2800,9.677894736842106,0.068778947368421
Froo,"Calea Moșilor 300, București",44.4469048,26.1228178,2800,9.677894736842106,0.068778947368421
"Magazin Mixt ,plății facturi prin PAYPOINT , coletarie FAN COURIER ,SAMEDAY , DPD , GLS , Loto prin loteria Romană","Bloc 23, Calea Moșilor, București",44.4428801,26.1184613,2800,9.677894736842106,0.068778947368421
MINI MARKET,"Șoseaua Colentina 12, București",44.45725280000001,26.1307395,2800,9.677894736842106,0.068778947368421
Xpress,"Strada Ziduri Moși 23, București",44.4515905,26.1301912,2800,9.677894736842106,0.068778947368421
Mega Image Shop&Go,"Strada Chiristigiilor 2, București",44.4472087,26.1271302,2800,9.677894736842106,0.068778947368421
Euronuts Indian Grocery Store,"Strada Ziduri Moși 4, București",44.4503037,26.1297709,2800,9.677894736842106,0.068778947368421
Delicii Dulci,"Strada Ricinului 40, București",44.4665731,26.1315246,2800,9.677894736842106,0.068778947368421
Magazin La Robert,"Strada George Vraca 5, București",44.4365161,26.0949207,3500,5.668220588235294,0.0216822058823529
Nea Mihai,"Intrarea Rigas 29, București",44.4363031,26.0943452,3500,5.668220588235294,0.0216822058823529
Magazin Alimentar,"Strada Callimachi 67, București",44.4530336,26.1328285,2800,9.677894736842106,0.068778947368421
Dori Magazin Inc,"Strada Tămâioarei nr 83, București",44.4688987,26.1324368,2800,9.677894736842106,0.068778947368421
Food Store,"Strada Sinaia 16, București",44.46121369999999,26.1349886,2800,9.677894736842106,0.068778947368421
Shop & GO - Mega Image,"Bulevardul Regina Elisabeta 25, București",44.4346126,26.09685959999999,3500,5.668220588235294,0.0216822058823529
Minimarket Non-stop Calea Victoriei,"Calea Victoriei 27, București",44.4343104,26.0984094,3500,5.668220588235294,0.0216822058823529
Central FOODMARKT,"Strada Ion Brezoianu 11, București",44.43429889999999,26.0945496,3500,5.668220588235294,0.0216822058823529
Mini Market Non Stop,"Strada Ion Brezoianu, București",44.43429889999999,26.0945496,3500,5.668220588235294,0.0216822058823529
MOL,"Șoseaua Fundeni 161, București",44.4633949,26.1530199,2800,9.677894736842106,0.068778947368421
Albinuta Market,Bucharest,44.4638268,26.1438389,2800,9.677894736842106,0.068778947368421
Mgvest Market,"Strada Emisferei 5, București",44.4673395,26.1562984,2800,9.677894736842106,0.068778947368421
Magazin,"Strada Silvia 79, București",44.4549822,26.1381674,2800,9.677894736842106,0.068778947368421
Cris-Tim,"Șoseaua Colentina 56, București",44.4662507,26.1385459,2800,9.677894736842106,0.068778947368421
minimarket - Andy Bel,"Strada Zorilor 38 a, București",44.4578014,26.1648781,2800,9.677894736842106,0.068778947368421
MACELARIE TURCEASCA,"Șoseaua Andronache 29, București",44.4705928,26.1452319,2800,9.677894736842106,0.068778947368421
Magazin Ștucii,"Strada Știucii 53, București",44.4499909,26.1590582,2800,9.677894736842106,0.068778947368421
D’ala bun,"Strada Olimpiadei 22-24, București",44.4474783,26.1464854,2800,9.677894736842106,0.068778947368421
Mini market taiba ميني ماركت طيبة,"Șoseaua Colentina 373, București",44.47329089999999,26.1537507,2800,9.677894736842106,0.068778947368421
La doi paşi,"Strada Nicolae Zamfir nr. 7B, București",44.47361289999999,26.144131,2800,9.677894736842106,0.068778947368421
More Than Meat,"Strada Fântânica 36, București",44.4450436,26.1528379,2800,9.677894736842106,0.068778947368421
Stoica Prest SRL,"Șoseaua Pantelimon 99, București",44.4449025,26.13932789999999,2800,9.677894736842106,0.068778947368421
Shop & Go,"Șoseaua Iancului 13, București",44.44193420000001,26.1376504,2800,9.677894736842106,0.068778947368421
Magazin cartier Dolce Market,"Strada Simion Busuioc, București",44.47560050000001,26.1682919,2800,9.677894736842106,0.068778947368421
Froo,"Șoseaua Mihai Bravu 112, București",44.441714,26.1318828,2800,9.677894736842106,0.068778947368421
Froo,"Șoseaua Mihai Bravu 90-96, București",44.4430956,26.1291324,2800,9.677894736842106,0.068778947368421
Aprozar produse naturale,"Strada Vatra Luminoasă 28, București",44.4379631,26.1387682,2800,9.677894736842106,0.068778947368421
Berezka store & cuisine,"Șoseaua Mihai Bravu 139-145, București",44.43781240000001,26.1365655,2800,9.677894736842106,0.068778947368421
Magazin Alimentar,"Bulevardul Constituţiei 2, Voluntari",44.4818575,26.1782412,2800,9.677894736842106,0.068778947368421
August™ Tepes,"Strada Țepeș Vodă 66-72, București",44.435242,26.1259533,2800,9.677894736842106,0.068778947368421
Andreea Darya Shop,"Strada Popa Nan, București",44.4351474,26.1253543,2800,9.677894736842106,0.068778947368421
Magazinul lui Mimi,"Drumul Gării 90b, Pantelimon",44.45811279999999,26.2010169,3000,10.157941176470588,0.0715794117647058
Mega Image Shop&Go,"Intrarea Răscoalei 14, Pantelimon",44.4599225,26.2241577,3000,10.157941176470588,0.0715794117647058
La Doi Paşi,"Strada Școlii, Voluntari",44.4901173,26.2010197,3000,10.157941176470588,0.0715794117647058
Paine,"Șoseaua Colentina 25, Voluntari",44.4858945,26.178391,2800,9.677894736842106,0.068778947368421
La doi paşi,"Bulevardul Voluntari nr. 72D, Voluntari",44.4880897,26.1834737,2800,9.677894736842106,0.068778947368421
Minimarket,"Bulevardul Eroilor 68, Voluntari",44.48958289999999,26.1696772,2800,9.677894736842106,0.068778947368421
Regal Prompt SRL,"Strada Galata 55, Voluntari",44.4960941,26.1793615,2800,9.677894736842106,0.068778947368421
Magazin Alimentar,"Strada Craiovei 97, Voluntari",44.4939586,26.1602779,2800,9.677894736842106,0.068778947368421
La doi paşi,Mihai Eminescu,44.44421325375,26.119717568749998
La doi paşi,Strada Gherghiței 50b,44.473621412499995,26.1415359375
La doi paşi,Str. Liviu Rebreanu 2,44.4181717125,26.14698546875
La doi paşi,Strada Străduinței 1,44.382239739999996,26.117941193333333
La doi paşi,Aleea Poiana Cernei 3,44.425980575,26.043404730357143
La doi paşi,Aleea Pravț 16,44.426081341666666,26.040096008333332
