Name,Address,Latitude,Longitude,Income,Density,Trafic
Supermarché Villeneuve - Épicerie du monde,"57 Rue de Paris, Villeneuve-Saint-Georges",48.72846149999999,2.4466686,19.02,22.14341692789969,20.24141692789969
SITIS MARKET 94,"6 T Rue de Verdun, Villeneuve-Saint-Georges",48.73021749999999,2.4478007,19.02,22.14341692789969,20.24141692789969
Franprix,"50 Rue Charles de Gaulle, Yerres",48.7165164,2.4892167,19.02,22.14341692789969,20.24141692789969
Franprix,"130 Boulevard Henri Barbusse, Draveil",48.6811751,2.4093372,17.09,25.036783216783217,23.327783216783217
Food's City Supermarché,"3 bis Avenue Carnot, Villeneuve-Saint-Georges",48.7331496,2.4473538,19.02,22.14341692789969,20.24141692789969
Grande et moyenne distribution,Yerres,48.7172947,2.4954846,19.02,22.14341692789969,20.24141692789969
Picard,"la Marnière, centre commercial Val D'Yerres, 2, Quincy-sous-Sénart",48.6832355,2.5374027,19.02,22.14341692789969,20.24141692789969
ALDI,"D33, Cc Du Val D'Yerres, Boussy-Saint-Antoine",48.6821208,2.533952,19.02,22.14341692789969,20.24141692789969
Cora,"Centre Com.Val D, Rue de l'Yerres 2, Boussy-Saint-Antoine",48.6820073,2.536565899999999,19.02,22.14341692789969,20.24141692789969
Carrefour,"10 Avenue Foreau, Villecresnes",48.72704220000001,2.5368009,19.02,22.14341692789969,20.24141692789969
Picard,"Zone d'aménagement des Tuileries, N19, Marolles-en-Brie",48.72779370000001,2.5386668,19.02,22.14341692789969,20.24141692789969
Primeurs G20,"12 Rue Georges Clemenceau, Limeil-Brévannes",48.7418273,2.477156099999999,19.02,22.14341692789969,20.24141692789969
Carrefour,"51 Rue du Lieutenant Dagorno, Villecresnes",48.7225644,2.5336998,19.02,22.14341692789969,20.24141692789969
Franprix,"1 Avenue Victor Hugo, Épinay-sous-Sénart",48.697657,2.524900999999999,19.02,22.14341692789969,20.24141692789969
Lidl,"3-5 Rue Marcel Pagnol, Boussy-Saint-Antoine",48.6785,2.528649999999999,19.02,22.14341692789969,20.24141692789969
Supermarché PROXI BRUNOY,"1 Rue du Rôle 1, Brunoy",48.7001263,2.5076994,19.02,22.14341692789969,20.24141692789969
Carrefour,"3 Boulevard Charles de Gaulle, Brunoy",48.6952151,2.5044852,19.02,22.14341692789969,20.24141692789969
Market Brunoy,"3 Boulevard Charles de Gaulle, Brunoy",48.69512599999999,2.504774,19.02,22.14341692789969,20.24141692789969
ALDI,"55 Rue Sainte-Geneviève, Épinay-sous-Sénart",48.6937705,2.512961,19.02,22.14341692789969,20.24141692789969
Marché d'à Côté,"39 Rue Paul Doumer, Yerres",48.716893,2.506053,19.02,22.14341692789969,20.24141692789969
Intermarché SUPER Villecresnes,"Rue du Salle, Villecresnes",48.70845,2.52769,19.02,22.14341692789969,20.24141692789969
Franprix,"6 Rue de la Ferme, Boussy-Saint-Antoine",48.69043519999999,2.5294455,19.02,22.14341692789969,20.24141692789969
Carrefour,"centre commercial Val D'Yerres, Boussy-Saint-Antoine",48.68323549999999,2.537274,19.02,22.14341692789969,20.24141692789969
Supermarché G20,"6 Rue de Boissy-Saint-Léger, Quincy-sous-Sénart",48.6727188,2.5377776,19.02,22.14341692789969,20.24141692789969
Carrefour,"Yerres FR, 2 Route de Brie-Comte-Robert, Périgny",48.695498,2.557233,19.02,22.14341692789969,20.24141692789969
Senthuran,"85 Avenue du Président John Fitzgerald Kennedy, Villeneuve-Saint-Georges",48.73560870000001,2.4648891,19.02,22.14341692789969,20.24141692789969
Marché d'à Côté,"85 Avenue du Président John Fitzgerald Kennedy, Villeneuve-Saint-Georges",48.735654,2.4648347,19.02,22.14341692789969,20.24141692789969
SUPERMARCHÉ G20,"12 Rue Georges Clemenceau, Limeil-Brévannes",48.7421799,2.4774939,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"153 Rue Houdan, Sceaux",48.7787894,2.2811332,21.82,27.2625,25.0805
MONOPRIX,"16 Rue Auguste Mounié, Antony",48.753837,2.303629599999999,19.59,23.92304964539007,21.96404964539007
Auchan,"Cc Velizy 2, Vélizy-Villacoublay",48.77980600000001,2.219598,31.49,20.87458912768648,17.725589127686476
Intermarché SUPER Antony,"16 -18 Rue des Gouttières, Antony",48.7557795,2.2917806,19.59,23.92304964539007,21.96404964539007
Market Verrières-Le-Buisson,"Boulevard du Maréchal Juin, Verrières-le-Buisson",48.752948,2.271803,21.82,27.2625,25.0805
