Name,Address,Latitude,Longitude,Income,Density,Trafic
Total Petrol Station Access,"106 Avenue de la Victoire, Orly",48.7461054,2.3833598,17.09,25.036783216783217,23.327783216783217
TotalEnergies,"1 Rue des Lancés, Orly",48.7502907,2.389287099999999,17.09,25.036783216783217,23.327783216783217
Au marché gourmet,"6 Rue des Alouettes, Thiais",48.751622,2.3696338,17.09,25.036783216783217,23.327783216783217
Franprix,"4 Place du Maréchal de Lattre de Tassigny, Chevilly-Larue",48.771359,2.367197,17.09,25.036783216783217,23.327783216783217
Franprix,"1 Rue de Lorraine, Thiais",48.75627830000001,2.3988845,17.09,25.036783216783217,23.327783216783217
Franprix,"2 Place Auguste Rodin, Villejuif",48.7856294,2.3588719,17.09,25.036783216783217,23.327783216783217
Franprix,"2 B Avenue du 25 Août 1944, Thiais",48.76236530000001,2.4018611,19.02,22.14341692789969,20.24141692789969
Franprix,"141-145, Avenue du Maréchal de Lattre de Tassigny, Choisy-le-Roi",48.75213750000001,2.4062891,19.02,22.14341692789969,20.24141692789969
Franprix,"12 Avenue Gambetta, Choisy-le-Roi",48.76385140000001,2.4033528,19.02,22.14341692789969,20.24141692789969
Franprix,"7 Avenue de la République, Villejuif",48.7884128,2.365673,17.09,25.036783216783217,23.327783216783217
SUPERMARKET G20,"114-116 Rue Jean Jaurès, Villejuif",48.78943590000001,2.3665908,17.09,25.036783216783217,23.327783216783217
Coccinelle Express,"4 Avenue Anatole France, Choisy-le-Roi",48.7648956,2.4094812,19.02,22.14341692789969,20.24141692789969
CocciMarket,"1 Avenue du Maréchal de Lattre de Tassigny, Cachan",48.7906436,2.3319812,19.59,23.92304964539007,21.96404964539007
Station-service Intermarché Choisy Le Roi,"36 Avenue de Lugo, Choisy-le-Roi",48.7698186,2.4085994,19.02,22.14341692789969,20.24141692789969
Franprix,"25 Avenue Lucien Français, Vitry-sur-Seine",48.7864669,2.3864972,17.09,25.036783216783217,23.327783216783217
TotalEnergies,"33 Avenue de Lugo, Choisy-le-Roi",48.7702178,2.4092807,19.02,22.14341692789969,20.24141692789969
Franprix,"99 Avenue René Panhard, Thiais",48.7645333,2.3922445,17.09,25.036783216783217,23.327783216783217
Marché d'à Côté,"12 Rue de la Tour, Rungis",48.762968,2.359551,17.09,25.036783216783217,23.327783216783217
Marché d'à Côté,"136 Rue de Chevilly, L'Haÿ-les-Roses",48.77427470000001,2.349555200000001,17.09,25.036783216783217,23.327783216783217
CocciMarket,"6 Place du Maréchal de Lattre de Tassigny, Chevilly-Larue",48.7718318,2.3667521,17.09,25.036783216783217,23.327783216783217
Superette Moulin Vert,"6 Rue Frédéric Mistral, Vitry-sur-Seine",48.7718235,2.373709499999999,17.09,25.036783216783217,23.327783216783217
Marché d'à Côté,"7 Rue Jean Jaurès, L'Haÿ-les-Roses",48.7781829,2.3344622,19.59,23.92304964539007,21.96404964539007
Supérette Thiais,"17 Rue du Pavé de Grignon, Thiais",48.75626090000001,2.3996952,17.09,25.036783216783217,23.327783216783217
Franprix,"64 Avenue d'Alfortville, Choisy-le-Roi",48.77166279999999,2.4141333,19.02,22.14341692789969,20.24141692789969
Franprix,"Centre Commercial, Avenue du 8 Mai 1945, Vitry-sur-Seine",48.78386460000002,2.397526800000001,19.02,22.14341692789969,20.24141692789969
TotalEnergies - Creteil A86 - Access,"A86 Carrefour Pompadour, Créteil",48.7776314,2.440850800000001,19.02,22.14341692789969,20.24141692789969
Franprix,"146 Rue Etienne Dolet, Alfortville",48.7863527,2.4259856,19.02,22.14341692789969,20.24141692789969
TotalEnergies,"A86, Créteil",48.7800416,2.4409005,19.02,22.14341692789969,20.24141692789969
Proxi,"5 Rue de Grenoble, Alfortville",48.7853442,2.4312364,19.02,22.14341692789969,20.24141692789969
Les Halles du Portugal Choisy-le-Roi,"2 Rue des Anciennes Cristalleries, Choisy-le-Roi",48.77037989999999,2.408714,19.02,22.14341692789969,20.24141692789969
Franprix,"6 Avenue Victor Hugo, Choisy-le-Roi",48.7667186,2.4149173,19.02,22.14341692789969,20.24141692789969
O Mega Frais,"Avenue des Martyrs de Châteaubriant, Orly",48.7474394,2.407037400000001,19.02,22.14341692789969,20.24141692789969
Franprix,"13 Place Lucie Aubrac, Choisy-le-Roi",48.7577619,2.4142458,19.02,22.14341692789969,20.24141692789969
Alimentation Hamou,"3 Avenue Anatole France, Choisy-le-Roi",48.76497529999999,2.410031699999999,19.02,22.14341692789969,20.24141692789969
Marché d'à Côté,"40 Bis Rue Emile Zola, Choisy-le-Roi",48.7668662,2.4066314,19.02,22.14341692789969,20.24141692789969
Superette Cocci Market,"62 Boulevard de Stalingrad, Choisy-le-Roi",48.77134640000001,2.4011983,19.02,22.14341692789969,20.24141692789969
Franprix,"61-67 Boulevard de Stalingrad, Thiais",48.7719635,2.4001793,19.02,22.14341692789969,20.24141692789969
GN Mini Market,"61 Avenue Victor Hugo, Choisy-le-Roi",48.7687421,2.419909099999999,19.02,22.14341692789969,20.24141692789969
Proxi Lumi Marché,"29 Rue Olympe de Gouges, Vitry-sur-Seine",48.7787421,2.4006251,19.02,22.14341692789969,20.24141692789969
Marché d'à Côté,"286 Rue de Paris, Villeneuve-Saint-Georges",48.74659399999999,2.446672,19.02,22.14341692789969,20.24141692789969
SUN EXO ( AKR ),"167 Avenue Rouget de Lisle, Vitry-sur-Seine",48.783008,2.3934196,19.02,22.14341692789969,20.24141692789969
Coccinelle Express,"1 Rue Verte, Vitry-sur-Seine",48.7823837,2.3807145,17.09,25.036783216783217,23.327783216783217
Total Petrol Station Access,"1Bis Avenue Gabriel Péri, Limeil-Brévannes",48.7545995,2.484895299999999,19.02,22.14341692789969,20.24141692789969
Le Comptoir,"3 Avenue du Bicentenaire 1789-1989, Bonneuil-sur-Marne",48.7641522,2.4893985,19.02,22.14341692789969,20.24141692789969
STATION BP BOISSY ST-LEGER,"36 Avenue du Général Leclerc, Boissy-Saint-Léger",48.7488288,2.5086063,19.02,22.14341692789969,20.24141692789969
Supermarché G20,"30 Avenue du Maréchal Lyautey, Créteil",48.7896336,2.4501135,19.02,22.14341692789969,20.24141692789969
SUPERMARCHÉ G20,"287 Avenue du Général de Gaulle, Créteil",48.79094069999999,2.4452655,19.02,22.14341692789969,20.24141692789969
Rapid' Market,"26 Rue Paul Déroulède, Saint-Maur-des-Fossés",48.7889989,2.4816737,19.02,22.14341692789969,20.24141692789969
Franprix,"68 Avenue du Général Pierre Billotte, Créteil",48.77292410000001,2.4575784,19.02,22.14341692789969,20.24141692789969
Total Petrol Station Access,"N186, Route de Choisy, Créteil",48.7800166,2.4445475,19.02,22.14341692789969,20.24141692789969
Sitis market,"14 Rue du Colonel Fabien, Valenton",48.7474062,2.467310799999999,19.02,22.14341692789969,20.24141692789969
KHIBMA TROPICAL,"25 Rue du Colonel Fabien, Valenton",48.7458515,2.4689722,19.02,22.14341692789969,20.24141692789969
Daoum,"6 Allée du 25 Août 1944, Valenton",48.7446162,2.4685422,19.02,22.14341692789969,20.24141692789969
Franprix,"64 Avenue François Mitterrand, Créteil",48.76818120000001,2.4686564,19.02,22.14341692789969,20.24141692789969
Sharran Exotique,"38 Rue Henri Barbusse, Limeil-Brévannes",48.7508333,2.4881667,19.02,22.14341692789969,20.24141692789969
Total Petrol Station Access,"Avenue Jean Rostand, Bonneuil-sur-Marne",48.7678893,2.4860213,19.02,22.14341692789969,20.24141692789969
Franprix,"5 Boulevard de la Gare, Boissy-Saint-Léger",48.7526845,2.505880599999999,19.02,22.14341692789969,20.24141692789969
Kaki Exo,"3 Allée Parmentier, Créteil",48.78687699999999,2.446037099999999,19.02,22.14341692789969,20.24141692789969
Monoprix,"Rue des Fontaines, Sucy-en-Brie",48.77208470000001,2.518311,19.02,22.14341692789969,20.24141692789969
Val-soleil Sa,"1 Rue Jean Moulin, Sucy-en-Brie",48.7750044,2.5144297,19.02,22.14341692789969,20.24141692789969
Franprix,"4 Rue Ludovic Halévy, Sucy-en-Brie",48.77033369999999,2.522094,19.02,22.14341692789969,20.24141692789969
Franprix,"2 Rue du Faisan Doré, Sucy-en-Brie",48.7576382,2.5497213,19.02,22.14341692789969,20.24141692789969
Franprix,"86 Rue d'Amboile, Chennevières-sur-Marne",48.7871665,2.5303533,19.02,22.14341692789969,20.24141692789969
INTERMARCHE Service Station,"1 3 Rue Sadi Carnot, Noiseau",48.77655879999999,2.551566,19.02,22.14341692789969,20.24141692789969
SUPERMARCHÉ G20,"3 Boulevard de la Gare, Boissy-Saint-Léger",48.75296849999999,2.5061345,19.02,22.14341692789969,20.24141692789969
Sucy distribution,"6 Place de la Gare, Sucy-en-Brie",48.7717232,2.5087617,19.02,22.14341692789969,20.24141692789969
Alimentation de la Gare,"6 Place de la Gare, Sucy-en-Brie",48.7717317,2.5087844,19.02,22.14341692789969,20.24141692789969
Baatout Zineb,"34B Rue du Général Leclerc, Sucy-en-Brie",48.77511680000001,2.5112337,19.02,22.14341692789969,20.24141692789969
La Tonnelle,"Rue du Général Leclerc, Sucy-en-Brie",48.77514170000001,2.5111791,19.02,22.14341692789969,20.24141692789969
Total Petrol Station Access,"63 Rue du Général Leclerc 1Av, Sucy-en-Brie",48.7775371,2.511287,19.02,22.14341692789969,20.24141692789969
SUPERMARCHÉ G20,"1 Place de la Fraternité, Sucy-en-Brie",48.7749067,2.5259314,19.02,22.14341692789969,20.24141692789969
Jaaz - jahan,"131 Quai de la Pie, Saint-Maur-des-Fossés",48.78508309999999,2.486218,19.02,22.14341692789969,20.24141692789969
Raissi sup.Saint Hilaire,"Rue Saint-Hilaire, Saint-Maur-des-Fossés",48.7931959,2.514377800000001,19.02,22.14341692789969,20.24141692789969
Vts Superette,"Place d'Adamville Kennedy, Saint-Maur-des-Fossés",48.7938454,2.4863357,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"130-140 Route de la Reine, Boulogne-Billancourt",48.8404867,2.2332706,31.49,20.87458912768648,17.725589127686476
IMPERIAL EXO - Le marché des produits exotiques,"263 Boulevard Jean Jaurès, Boulogne-Billancourt",48.82602670000001,2.248056,31.49,20.87458912768648,17.725589127686476
MONOPRIX,"57 Rue du Général Leclerc, Issy-les-Moulineaux",48.82419999999999,2.274082,21.82,27.2625,25.0805
MONOPRIX,"22-24 Boulevard Gambetta, Issy-les-Moulineaux",48.82718080000001,2.2774268,21.82,27.2625,25.0805
bp,"5 Rue de Vanves, Clamart",48.81187,2.271275999999999,21.82,27.2625,25.0805
Franprix,"9 Rue de Sèvres, Boulogne-Billancourt",48.83851110000001,2.2285726,31.49,20.87458912768648,17.725589127686476
Libre Service Clamart,"90 Rue de Fleury, Clamart",48.81129019999999,2.25852,21.82,27.2625,25.0805
Franprix,"29-31 Rue du Trosy, Clamart",48.8004966,2.2624463,21.82,27.2625,25.0805
Franprix,"10 Avenue Louvois, Meudon",48.8075614,2.2397995,31.49,20.87458912768648,17.725589127686476
Franprix,"54 Rue d'Erevan, Issy-les-Moulineaux",48.8178207,2.2601714,21.82,27.2625,25.0805
Franprix,"97 Avenue de Verdun, Issy-les-Moulineaux",48.8200098,2.2580956,21.82,27.2625,25.0805
Franprix,"5 Rue Pierre Wacquant, Meudon",48.8198641,2.2284671,31.49,20.87458912768648,17.725589127686476
Franprix,"20 Avenue Pierre Grenier, Boulogne-Billancourt",48.82755119999999,2.2502381,31.49,20.87458912768648,17.725589127686476
Franprix,"64 Rue Marcel Bontemps, Boulogne-Billancourt",48.8271822,2.238239000000001,31.49,20.87458912768648,17.725589127686476
Franprix,"1 Place du Président Kennedy, Vanves",48.8204276,2.2849178,21.82,27.2625,25.0805
MONOP',"6 Place de Bir Hakeim, Boulogne-Billancourt",48.830061,2.2397227,31.49,20.87458912768648,17.725589127686476
Coccinelle supermarché,"15 Route de Gallardon, Sèvres",48.81121859999999,2.2059595,31.49,20.87458912768648,17.725589127686476
Franprix,"19 Boulevard des Frères Voisin, Paris",48.8283063,2.2730506,21.82,27.2625,25.0805
Le Petit Casino,"143 Rue de Silly, Boulogne-Billancourt",48.8330369,2.2338433,31.49,20.87458912768648,17.725589127686476
Franprix,"32 Rue du Dôme, Boulogne-Billancourt",48.8328982,2.2500264,31.49,20.87458912768648,17.725589127686476
Franprix,"1 Avenue de la Division Leclerc, Sèvres",48.8262835,2.2198002,31.49,20.87458912768648,17.725589127686476
La Vie Claire,"68 Boulevard de la République, Boulogne-Billancourt",48.83294179999999,2.2472903,31.49,20.87458912768648,17.725589127686476
Franprix,"1 Rue Froide, Bagneux",48.7970228,2.3013981,19.59,23.92304964539007,21.96404964539007
Franprix,"4 Rue Pierre Midrin, Sèvres",48.8227606,2.2109231,31.49,20.87458912768648,17.725589127686476
TotalEnergies,"31 Avenue André Morizet, Boulogne-Billancourt",48.8358518,2.2388295,31.49,20.87458912768648,17.725589127686476
MONOPRIX,"187 Boulevard Jean Jaurès, Boulogne-Billancourt",48.83436289999999,2.243382,31.49,20.87458912768648,17.725589127686476
Alimentation generale,"9 Avenue de l'Europe, Sèvres",48.8236471,2.2113705,31.49,20.87458912768648,17.725589127686476
Franprix,"11-13 Bis, 13 Rue Carnot, Boulogne-Billancourt",48.83444850000001,2.241803500000001,31.49,20.87458912768648,17.725589127686476
MONOPRIX,"25 Avenue de l'Europe, Sèvres",48.8223353,2.2086149,31.49,20.87458912768648,17.725589127686476
Franprix,"19 Rue Paul Bert, Malakoff",48.8183052,2.2965565,21.82,27.2625,25.0805
Coccinelle Express,"2 Avenue du Maréchal Juin, Boulogne-Billancourt",48.83276679999999,2.2280744,31.49,20.87458912768648,17.725589127686476
Franprix,"183 Rue Gallieni, Boulogne-Billancourt",48.8357453,2.2341212,31.49,20.87458912768648,17.725589127686476
MONOPRIX,"5 Rue Tony Garnier, Boulogne-Billancourt",48.8368797,2.2385294,31.49,20.87458912768648,17.725589127686476
Delitaly,"211 Avenue de Versailles, Paris",48.8382219,2.259135,31.49,20.87458912768648,17.725589127686476
TotalEnergies - Paris Pte St Cloud,"2 Avenue de la Porte de Saint-Cloud, Paris",48.838781,2.2534406,31.49,20.87458912768648,17.725589127686476
TotalEnergies,"484 Avenue Roger Salengro, Chaville",48.81679219999999,2.194870700000001,31.49,20.87458912768648,17.725589127686476
Franprix,"14 Route de la Reine, Boulogne-Billancourt",48.8390534,2.2498222,31.49,20.87458912768648,17.725589127686476
Franprix,"203 Avenue de Versailles, Paris",48.8385351,2.2601265,31.49,20.87458912768648,17.725589127686476
La Fontaine,"508 Avenue Roger Salengro, Chaville",48.8165922,2.1946882,31.49,20.87458912768648,17.725589127686476
Franprix,"81 Route de la Reine, Boulogne-Billancourt",48.83944779999999,2.2391108,31.49,20.87458912768648,17.725589127686476
Franprix,"855 Avenue Roger Salengro, Chaville",48.8137792,2.1927666,31.49,20.87458912768648,17.725589127686476
bp,"Boulevards des Maréchaux, 1 Quater Boulevard Victor, Paris",48.8364199,2.277571,21.82,27.2625,25.0805
La Vie Claire,"19-21 Place du Marché, Chaville",48.808671,2.1883685,31.49,20.87458912768648,17.725589127686476
Franprix,"160 Avenue de Versailles, Paris",48.8404845,2.2640134,31.49,20.87458912768648,17.725589127686476
Franprix,"42 Rue de l'Est, Boulogne-Billancourt",48.8414037,2.2446261,31.49,20.87458912768648,17.725589127686476
Franprix,"405 Rue de Vaugirard, Paris",48.8328863,2.2889496,21.82,27.2625,25.0805
Épicerie Bressane à Saint-Nizier-le-Bouchoux,"204 Rond Point du Pont De Sèvres, Boulogne-Billancourt",48.828876,2.231110399999999,31.49,20.87458912768648,17.725589127686476
Monoprix,"41 Rue de la République, Meudon",48.8074521,2.2366983,31.49,20.87458912768648,17.725589127686476
Franprix,"37-41 Rue de Jouy, Chaville",48.7995542,2.185886,31.49,20.87458912768648,17.725589127686476
Franprix,"107 Avenue Verdier, Montrouge",48.81609840000001,2.3093057,19.59,23.92304964539007,21.96404964539007
Vival,"9 Avenue de la Marne, Montrouge",48.81765809999999,2.3083553,19.59,23.92304964539007,21.96404964539007
MONOP',"148 Avenue de Versailles, Paris",48.84137399999999,2.265777399999999,31.49,20.87458912768648,17.725589127686476
MONOPRIX,"6-12 Avenue Pierre Brossolette, Malakoff",48.821746,2.3129842,19.59,23.92304964539007,21.96404964539007
Monoprix,"42 Rue Daviel, Paris",48.8283643,2.3441528,23.89,22.84533648170012,20.45633648170012
TotalEnergies,"Rue de la Légion Étrangère, Paris",48.82065190000001,2.3247291,19.59,23.92304964539007,21.96404964539007
Monoprix,"86-88 Avenue de la République, Montrouge",48.8157186,2.3177303,19.59,23.92304964539007,21.96404964539007
Boukhobza Ammar,"202 Rue de Vaugirard, Paris",48.84142130000001,2.3072413,33.96,12.053789731051344,8.657789731051345
MONOPRIX,"117-119 Rue Raymond Losserand, Paris",48.83251070000001,2.3156439,19.59,23.92304964539007,21.96404964539007
TotalEnergies,"27 Avenue de la Porte d'Italie, Paris",48.8168238,2.3604968,17.09,25.036783216783217,23.327783216783217
Monoprix,"76 Rue Lecourbe, Paris",48.84370939999999,2.3054493,33.96,12.053789731051344,8.657789731051345
Monoprix,"105 Rue de la Convention, Paris",48.84135029999999,2.287743499999999,21.82,27.2625,25.0805
Franprix,"26 Avenue du Pont Royal, Cachan",48.79292,2.32145,19.59,23.92304964539007,21.96404964539007
TotalEnergies,"89 Avenue Aristide Briand, Arcueil",48.8041256,2.325345,19.59,23.92304964539007,21.96404964539007
Franprix,"56 Avenue de la République, Montrouge",48.81748389999999,2.3187469,19.59,23.92304964539007,21.96404964539007
Monoprix,"ZAC Des Portes D'Arcueil, Rue d'Arcueil, Arcueil",48.8112587,2.3291299,19.59,23.92304964539007,21.96404964539007
Franprix,"29 Avenue Laplace, Arcueil",48.8078132,2.3321224,19.59,23.92304964539007,21.96404964539007
G20,"6 Rue Lounès Matoub 2-4, Arcueil",48.81281499999999,2.3330099,19.59,23.92304964539007,21.96404964539007
Franprix,"167 Boulevard Lefebvre, Paris",48.8288933,2.3011917,21.82,27.2625,25.0805
Franprix,"121 Avenue du Général Leclerc, Paris",48.82397,2.32607,19.59,23.92304964539007,21.96404964539007
Franprix,"30 Rue Auguste Blanqui, Gentilly",48.81447999999999,2.340619999999999,17.09,25.036783216783217,23.327783216783217
MONOPRIX,"Rue d'Alésia 129, Paris",48.8293493,2.3221566,19.59,23.92304964539007,21.96404964539007
La Vie Claire organic store,"60 Rue Brancion, Paris",48.8330026,2.3034543,21.82,27.2625,25.0805
Franprix,"75 Rue Olivier de Serres, Paris",48.83312,2.29445,21.82,27.2625,25.0805
Franprix,"Rue de Cronstadt 34 De, Paris",48.83368129999999,2.3010447,21.82,27.2625,25.0805
Franprix,"194 Rue d'Alésia, Paris",48.83292789999999,2.3122273,19.59,23.92304964539007,21.96404964539007
Franprix,"67 Rue Charles Frérot, Gentilly",48.8145277,2.3482898,17.09,25.036783216783217,23.327783216783217
Franprix,"94 Rue de l'Amiral Mouchez, Paris",48.8202223,2.3436795,17.09,25.036783216783217,23.327783216783217
MONOPRIX,"31 Rue du Départ, Paris",48.8415671,2.3224654,30.06,18.81488372093024,15.808883720930236
La Vie Claire,"60 Rue Charles Frérot, Gentilly",48.8154885,2.349651,17.09,25.036783216783217,23.327783216783217
intermarché,"15 Rue Didot, Paris",48.8335512,2.3217088,19.59,23.92304964539007,21.96404964539007
SUPERMARCHÉ G20,"20 Rue Mouton-Duvernet, Paris",48.8319614,2.328018300000001,19.59,23.92304964539007,21.96404964539007
Supermarché G20,"7 Boulevard Chastenet de Géry, Villejuif",48.8022003,2.3561287,17.09,25.036783216783217,23.327783216783217
Franprix,"45 Rue Dareau, Paris",48.8299137,2.3348455,19.59,23.92304964539007,21.96404964539007
SUPERMARCHÉ G20,"46-50 Rue de l'Ouest, Paris",48.83620089999999,2.319319199999999,19.59,23.92304964539007,21.96404964539007
Franprix,"19 Rue Daguerre, Paris",48.83385,2.32955,19.59,23.92304964539007,21.96404964539007
MONOPRIX,"13 Rue Auguste Perret, Paris",48.8242389,2.3589253,17.09,25.036783216783217,23.327783216783217
Access - TotalEnergies,"181 Boulevard Vincent Auriol, Paris",48.83162540000001,2.359495200000001,17.09,25.036783216783217,23.327783216783217
STATION BP PARIS PARKING DARC,"85 Rue Jeanne d'Arc, Paris",48.8324876,2.3643982,17.09,25.036783216783217,23.327783216783217
MONOPRIX,"54 Boulevard de l'Hôpital, Paris",48.8385857,2.3603638,23.89,22.84533648170012,20.45633648170012
TotalEnergies,"170-180 Boulevard de Stalingrad, Ivry-sur-Seine",48.80606719999999,2.376231499999999,17.09,25.036783216783217,23.327783216783217
Franprix,"11 Rue Delambre, Paris",48.8416811,2.3284087,30.06,18.81488372093024,15.808883720930236
Franprix,"148 Boulevard Masséna, Paris",48.81949729999999,2.3616615,17.09,25.036783216783217,23.327783216783217
Weng Se - Vénétie,"5 Place de Vénétie, Paris",48.8217774,2.3643587,17.09,25.036783216783217,23.327783216783217
Franprix,"76 Rue Bobillot, Paris",48.82465999999999,2.34885,17.09,25.036783216783217,23.327783216783217
Monop',"86 Avenue d'Italie, Paris",48.8258521,2.3570499,17.09,25.036783216783217,23.327783216783217
Franprix,"121 Rue de la Glacière, Paris",48.8270861,2.3428263,23.89,22.84533648170012,20.45633648170012
Franprix,"2 Rue Ponscarme, Paris",48.8269571,2.3682415,17.09,25.036783216783217,23.327783216783217
Jla,"185 Avenue de Choisy, Paris",48.8291455,2.3573671,17.09,25.036783216783217,23.327783216783217
Franprix,"137 Boulevard Auguste Blanqui, Paris",48.8307452,2.3430153,23.89,22.84533648170012,20.45633648170012
Sarl Chateau Des Rentiers,"159 Rue du Château des Rentiers, Paris",48.82999119999999,2.3626107,17.09,25.036783216783217,23.327783216783217
SUPERMARCHÉ G20,"14 Rue de Reims, Paris",48.8283695,2.3710985,17.09,25.036783216783217,23.327783216783217
Coccinelle Express,"41 Place Jeanne d'Arc, Paris",48.8303182,2.367337,17.09,25.036783216783217,23.327783216783217
Franprix,"5 Rue Dareau, Paris",48.8317394,2.3388058,19.59,23.92304964539007,21.96404964539007
Franprix,"35 Rue Charcot, Paris",48.8299499,2.3700158,17.09,25.036783216783217,23.327783216783217
Franprix,"46 Rue de la Glacière, Paris",48.8334693,2.344456999999999,23.89,22.84533648170012,20.45633648170012
Franprix,"46 Rue Dunois, Paris",48.83197,2.36807,17.09,25.036783216783217,23.327783216783217
The next door market (by Franprix),"13 Rue Rubens, Paris",48.83428119999999,2.355941899999999,23.89,22.84533648170012,20.45633648170012
Monoprix,"125 Boulevard Vincent Auriol, Paris",48.8333484,2.3647793,17.09,25.036783216783217,23.327783216783217
Franprix,"51 Avenue des Gobelins, Paris",48.8348324,2.353611,23.89,22.84533648170012,20.45633648170012
MONOPRIX,"153 bis, 153bis Rue Paul Vaillant Couturier, Alfortville",48.806853,2.4185131,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"215 Rue de Charenton, Paris",48.8384397,2.3899977,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"114 Rue de Picpus, Paris",48.83775139999999,2.401201,19.02,22.14341692789969,20.24141692789969
cocciMarket,"108 Square Véron, Alfortville",48.8094348,2.4142176,19.02,22.14341692789969,20.24141692789969
TotalEnergies,"135 Avenue du Général-Leclerc, Maisons-Alfort",48.8098693,2.433652,19.02,22.14341692789969,20.24141692789969
CocciMarket,"86 Avenue du Général-Leclerc, Maisons-Alfort",48.8054538,2.4411575,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"19 Rue Marguerite Duras, Vitry-sur-Seine",48.80440300000001,2.406411499999999,19.02,22.14341692789969,20.24141692789969
TotalEnergies,"43 Quai Blanqui, Alfortville",48.80378,2.4129009,19.02,22.14341692789969,20.24141692789969
Franprix,"175 Rue Véron, Alfortville",48.805311,2.4154358,19.02,22.14341692789969,20.24141692789969
Coccinelle Express,"174 Rue Paul Vaillant Couturier, Alfortville",48.8047729,2.4193237,19.02,22.14341692789969,20.24141692789969
Franprix,"27 Boulevard de Brandebourg, Ivry-sur-Seine",48.8143976,2.4000559,19.02,22.14341692789969,20.24141692789969
Franprix,"50 Rue Victor Hugo, Alfortville",48.8039316,2.4222393,19.02,22.14341692789969,20.24141692789969
Franprix,"90 Bis Rue Paul Vaillant Couturier, Alfortville",48.810448,2.4168178,19.02,22.14341692789969,20.24141692789969
Franprix,"102 Avenue du Général de Gaulle, Maisons-Alfort",48.8027992,2.4281777,19.02,22.14341692789969,20.24141692789969
Franprix,"11 Avenue de la Liberté, Charenton-le-Pont",48.825729,2.4065037,19.02,22.14341692789969,20.24141692789969
Franprix,"56 B Avenue du Maréchal de Lattre de Tassigny, Saint-Maurice",48.8228421,2.4201406,19.02,22.14341692789969,20.24141692789969
Franprix,"60 Avenue Gambetta, Maisons-Alfort",48.80985869999999,2.4425988,19.02,22.14341692789969,20.24141692789969
Franprix,"96 Avenue du Général de Gaulle, Créteil",48.7969345,2.4484625,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"104 Avenue de France, Paris",48.83001369999999,2.3776408,17.09,25.036783216783217,23.327783216783217
Franprix,"298-300 Rue de Charenton, Paris",48.83542300000001,2.3924352,19.02,22.14341692789969,20.24141692789969
Franprix,"276 Avenue Daumesnil, Paris",48.8357013,2.4054353,19.02,22.14341692789969,20.24141692789969
Petit Casino,"34-36 Rue Joseph Kessel, Paris",48.8349673,2.385133699999999,19.02,22.14341692789969,20.24141692789969
Franprix,"226 Avenue de la République, Maisons-Alfort",48.8097989,2.4554061,19.02,22.14341692789969,20.24141692789969
SUPERMARCHÉ G20,"86 Rue Claude Decaen, Paris",48.8382785,2.3969366,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"110 Boulevard de Créteil, Saint-Maur-des-Fossés",48.7973535,2.4856575,19.02,22.14341692789969,20.24141692789969
MONOP',"20-22, Avenue Emile Zola, Saint-Maur-des-Fossés",48.8029301,2.484410899999999,19.02,22.14341692789969,20.24141692789969
Un Amour de Bonbon,"3 Rue Saint-Louis, Saint-Maurice",48.81338040000001,2.4571735,19.02,22.14341692789969,20.24141692789969
Franprix,"4-6 Rue de la Varenne, Saint-Maur-des-Fossés",48.8091661,2.4716817,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"Rue de Paris, Joinville-le-Pont",48.81842,2.4657779,19.02,22.14341692789969,20.24141692789969
La Vie Claire,"10 Rue de Paris, Joinville-le-Pont",48.81902939999999,2.465079299999999,19.02,22.14341692789969,20.24141692789969
La Vie Claire,"16 Rue Baratte Cholet, Saint-Maur-des-Fossés",48.79663900000001,2.485415,19.02,22.14341692789969,20.24141692789969
Franprix,"2 Avenue Léopold Sédar Senghor, Saint-Maur-des-Fossés",48.8049147,2.487059799999999,19.02,22.14341692789969,20.24141692789969
TotalEnergies,"114 Avenue du Général de Gaulle, Champigny-sur-Marne",48.8228961,2.494564699999999,19.02,22.14341692789969,20.24141692789969
Franprix,"95 Avenue Joffre, Saint-Maur-des-Fossés",48.8042495,2.5070969,19.02,22.14341692789969,20.24141692789969
Franprix,"Rue Dupertuis, Rue Albert Thomas, Champigny-sur-Marne",48.81403170000001,2.5106724,19.02,22.14341692789969,20.24141692789969
TotalEnergies,"4Bis Avenue de la Liberté, Charenton-le-Pont",48.8219615,2.4028656,19.02,22.14341692789969,20.24141692789969
Franprix,"91 Rue du Général Leclerc, Créteil",48.7899737,2.466060999999999,19.02,22.14341692789969,20.24141692789969
Franprix,"30-34, 30 Rue de Paris, Joinville-le-Pont",48.8178381,2.4663931,19.02,22.14341692789969,20.24141692789969
MEDERIC MARKET,"41 Rue Georges Médéric 41, Maisons-Alfort",48.8018688,2.4362469,19.02,22.14341692789969,20.24141692789969
Franprix,"5 Avenue de Joinville, Nogent-sur-Marne",48.83436080000001,2.4730556,19.02,22.14341692789969,20.24141692789969
